15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3216	2070
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	1212	2406
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2214	1140
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3288	2148
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3018	1950
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3402	1698
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2526	732
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2700	462
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3690	2214
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2268	1584
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2280	2244
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2094	2292
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2910	3702
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3666	282
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	1512	3276
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3060	3414
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3240	3768
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	1824	2844
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2568	1728
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2532	2640
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	1758	2670
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2778	3300
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3078	1242
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	750	3336
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2514	3528
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2310	1272
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	1698	1686
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	594	3756
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	1782	1530
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2604	1002
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2532	930
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3204	1692
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	3546	2142
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2880	3564
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2754	3666
15feb10d_a_00007gr_00054sq_00003hl_v01_00006ed-a	2676	600
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1692	1578
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1176	3390
15feb10d_00016gr_00007sq_00009hl_00003ed-a	858	3498
15feb10d_00016gr_00007sq_00009hl_00003ed-a	3102	3390
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1122	2820
15feb10d_00016gr_00007sq_00009hl_00003ed-a	3030	2526
15feb10d_00016gr_00007sq_00009hl_00003ed-a	2808	2448
15feb10d_00016gr_00007sq_00009hl_00003ed-a	2502	3384
15feb10d_00016gr_00007sq_00009hl_00003ed-a	2472	3672
15feb10d_00016gr_00007sq_00009hl_00003ed-a	2880	2862
15feb10d_00016gr_00007sq_00009hl_00003ed-a	2898	3438
15feb10d_00016gr_00007sq_00009hl_00003ed-a	2730	3342
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1056	2532
15feb10d_00016gr_00007sq_00009hl_00003ed-a	942	2508
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1968	3258
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1278	3288
15feb10d_00016gr_00007sq_00009hl_00003ed-a	570	3672
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1194	2358
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1512	3006
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1950	3582
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1020	3570
15feb10d_00016gr_00007sq_00009hl_00003ed-a	2196	1908
15feb10d_00016gr_00007sq_00009hl_00003ed-a	3354	2898
15feb10d_00016gr_00007sq_00009hl_00003ed-a	3480	930
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1956	1512
15feb10d_00016gr_00007sq_00009hl_00003ed-a	3642	3048
15feb10d_00016gr_00007sq_00009hl_00003ed-a	3234	2052
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1938	3396
15feb10d_00016gr_00007sq_00009hl_00003ed-a	1704	3246
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	3408	378
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	990	2340
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2982	534
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2208	2670
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2766	3642
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	3042	2598
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	3288	540
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	1560	2208
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2208	1860
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2682	1500
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2106	3402
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	1170	2808
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	714	3288
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	1848	2898
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2304	3036
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	1248	2544
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2940	792
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	3102	1104
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	1512	1932
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2040	3720
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2742	2070
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	3672	1728
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	714	3012
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2580	3720
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2238	2100
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2196	2316
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	3198	1314
15feb10d_a_00002gr_00075sq_00006hl_00004ed-a	2430	726
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2130	3750
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2106	2544
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2424	2466
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2394	1938
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2034	1428
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2988	2634
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2448	1680
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2196	1722
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2388	2922
15feb10d_00018gr_00051sq_00003hl_00004ed-a	402	3138
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3354	3216
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1878	1440
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2358	2688
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2034	1254
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3162	1032
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2214	3000
15feb10d_00018gr_00051sq_00003hl_00004ed-a	414	3768
15feb10d_00018gr_00051sq_00003hl_00004ed-a	534	3246
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2580	834
15feb10d_00018gr_00051sq_00003hl_00004ed-a	612	2046
15feb10d_00018gr_00051sq_00003hl_00004ed-a	906	2538
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1986	2790
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3354	2322
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1302	1698
15feb10d_00018gr_00051sq_00003hl_00004ed-a	906	3144
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3234	2730
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3504	2970
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1164	1716
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2088	1854
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1704	1878
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1584	1284
15feb10d_00018gr_00051sq_00003hl_00004ed-a	660	3708
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1254	3498
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1758	3348
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2514	3432
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1254	3738
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1062	3300
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1074	3078
15feb10d_00018gr_00051sq_00003hl_00004ed-a	720	2832
15feb10d_00018gr_00051sq_00003hl_00004ed-a	642	2286
15feb10d_00018gr_00051sq_00003hl_00004ed-a	564	1782
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1410	2088
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1632	2418
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2058	828
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3594	2586
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3636	3198
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3480	3414
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3096	3756
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3090	3126
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1434	2358
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1428	2598
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3060	2964
15feb10d_00018gr_00051sq_00003hl_00004ed-a	3588	2154
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2964	804
15feb10d_00018gr_00051sq_00003hl_00004ed-a	816	2700
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1698	2616
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1140	1374
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1818	2238
15feb10d_00018gr_00051sq_00003hl_00004ed-a	2010	3300
15feb10d_00018gr_00051sq_00003hl_00004ed-a	120	3012
15feb10d_00018gr_00051sq_00003hl_00004ed-a	210	2040
15feb10d_00018gr_00051sq_00003hl_00004ed-a	1362	3432
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2334	3210
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1920	1956
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2778	648
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1644	3714
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2220	984
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3582	2310
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2514	3654
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3600	1044
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2994	2352
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3534	756
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1188	2934
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1728	1596
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1596	3108
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2844	1110
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3036	1446
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2436	3480
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1542	2382
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2442	2970
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3378	3252
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2610	1314
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2772	1836
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3324	936
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2262	1740
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3168	2094
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1842	2694
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3414	2262
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3492	2550
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1536	3474
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1002	3120
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2298	1206
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1956	3360
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1752	2208
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3462	1236
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2994	3528
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2316	3060
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2652	2634
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3138	1662
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1728	1992
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3666	342
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2898	1752
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2418	1788
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2910	2784
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2922	1608
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1368	2556
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1596	3492
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2790	3588
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3156	2970
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1824	3222
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1422	2790
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1500	1824
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2454	1590
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1332	2730
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2970	1800
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1212	2448
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2082	2448
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2634	3000
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1482	3732
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	1212	2610
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2388	1356
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3462	882
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3690	756
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3012	1176
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2502	1476
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	3660	2838
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2838	1266
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2712	3216
15feb10d_a_00023gr_00099sq_00007hl_00004ed-a	2676	2490
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3264	3516
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2784	3366
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2892	3228
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2580	3204
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2346	3024
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2034	2892
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3582	2436
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2502	2520
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3348	1962
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3660	1110
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3006	1242
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3576	870
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3630	396
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3300	606
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2940	1038
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2562	1476
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3090	1590
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2652	2028
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3270	2592
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3438	2928
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	1452	3078
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	1716	2892
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	1800	2460
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2046	2478
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2340	1572
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	1890	1572
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2772	888
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2544	948
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2622	1206
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3180	1320
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3522	3186
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3606	3390
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2514	1926
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2616	1710
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2796	1608
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3264	1824
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3630	1740
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2274	2148
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2238	1944
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2718	1026
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2988	1776
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2862	2388
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2490	2340
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2274	3336
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	1920	3612
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3396	3600
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2328	1476
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2850	1182
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2670	2184
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3252	2454
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2562	3456
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2052	2652
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2058	1242
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2562	726
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2424	582
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2880	1860
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	1932	2196
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	2874	2946
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3534	3522
15feb10d_a_00023gr_00101sq_00003hl_00004ed-a	3018	2046
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1698	2682
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2268	3672
15feb10d_00016gr_00009sq_00014hl_00005ed-a	534	2736
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3366	1524
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1728	1374
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2466	2412
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1974	3420
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2526	2940
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1488	1470
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1704	3270
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2952	1782
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1932	2562
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1566	2958
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2358	3132
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1416	3030
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2100	3204
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2964	1296
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2106	2226
15feb10d_00016gr_00009sq_00014hl_00005ed-a	522	3294
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1068	3084
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2958	2826
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2040	1446
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1428	2766
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3492	2490
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1962	3012
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2742	1584
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2178	2520
15feb10d_00016gr_00009sq_00014hl_00005ed-a	720	3396
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1794	3018
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1326	2544
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2640	780
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2940	3300
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1488	3162
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2922	3582
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2424	3018
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1806	3342
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3564	2148
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2418	2130
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2808	2502
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1980	3576
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1830	3504
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1674	3462
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1560	3570
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1050	3510
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1206	2850
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3126	552
15feb10d_00016gr_00009sq_00014hl_00005ed-a	882	3468
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3264	1734
15feb10d_00016gr_00009sq_00014hl_00005ed-a	930	2880
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3678	1170
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3666	870
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3606	702
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2868	612
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1668	1920
15feb10d_00016gr_00009sq_00014hl_00005ed-a	2028	1026
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3096	1224
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1482	2358
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1572	1596
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3120	1956
15feb10d_00016gr_00009sq_00014hl_00005ed-a	3516	852
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1440	1986
15feb10d_00016gr_00009sq_00014hl_00005ed-a	1128	1944
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	1710	2016
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	3288	732
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	1842	1968
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	1392	2454
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	3042	1074
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	2436	3024
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	1278	3228
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	2394	1284
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	2070	3174
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	1230	2550
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	978	3618
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	2784	2430
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	1812	2748
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	2838	3312
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	2376	2094
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	2640	3438
15feb10d_a_00012gr_00002sq_00005hl_00006ed-a	1410	3186
